density,wind_speed,direction,strategy,perc_burned,perc_preburned,village_damaged
65,7,7,Wall,3.48,1.64,False
65,7,8,Wall,4.59,1.64,False
65,7,8,Wall,4.45,1.60,False
65,7,8,Wall,3.98,1.69,False
65,7,8,Wall,4.25,1.65,False
65,23,1,Wall,3.62,1.65,False
65,23,1,Wall,5.19,1.64,False
65,23,1,Wall,5.13,1.62,False
65,23,1,Wall,5.90,1.60,False
65,23,2,Wall,4.99,1.53,False
65,23,2,Wall,5.06,1.62,False
65,23,2,Wall,6.59,1.64,False
65,23,2,Wall,5.48,1.63,False
65,23,3,Wall,6.13,1.61,False
65,23,3,Wall,4.77,1.60,False
65,23,3,Wall,5.93,1.66,False
65,23,3,Wall,6.32,1.63,False
65,23,4,Wall,5.67,1.63,False
65,23,4,Wall,5.75,1.61,False
65,23,4,Wall,5.88,1.60,False
65,23,4,Wall,5.09,1.70,False
65,23,5,Wall,4.59,1.60,False
65,23,5,Wall,5.34,1.69,False
65,23,5,Wall,4.51,1.61,False
65,23,5,Wall,5.01,1.59,False
65,23,6,Wall,5.96,1.64,False
65,23,6,Wall,5.66,1.60,False
65,23,6,Wall,6.61,1.63,False
65,23,6,Wall,5.24,1.68,False
65,23,7,Wall,4.79,1.59,False
65,23,7,Wall,6.67,1.64,False
65,23,7,Wall,6.96,1.64,False
65,23,7,Wall,4.34,1.63,False
65,23,8,Wall,5.04,1.69,False
65,23,8,Wall,5.36,1.59,False
65,23,8,Wall,6.07,1.64,False
65,23,8,Wall,4.20,1.58,False
70,0,1,Wall,3.95,1.62,False
70,0,1,Wall,3.90,1.62,False
70,0,1,Wall,4.60,1.64,False
70,0,1,Wall,4.16,1.67,False
70,3,1,Wall,4.18,1.63,False
70,3,1,Wall,4.43,1.62,False
70,3,1,Wall,3.76,1.62,False
70,3,1,Wall,4.06,1.59,False
70,3,2,Wall,4.01,1.60,False
70,3,2,Wall,3.54,1.69,False
70,3,2,Wall,4.63,1.67,False
70,3,2,Wall,3.92,1.59,False
70,3,3,Wall,4.00,1.61,False
70,3,3,Wall,4.16,1.59,False
70,3,3,Wall,6.87,1.65,False
70,3,3,Wall,3.28,1.67,False
70,3,4,Wall,7.69,1.64,False
70,3,4,Wall,3.87,1.60,False
70,3,4,Wall,6.04,1.70,False
70,3,4,Wall,6.13,1.63,False
70,3,5,Wall,6.90,1.63,False
70,3,5,Wall,4.59,1.61,False
70,3,5,Wall,3.23,1.64,False
70,3,5,Wall,7.50,1.66,False
70,3,6,Wall,7.87,1.62,False
70,3,6,Wall,6.92,1.55,False
70,3,6,Wall,5.40,1.66,False
70,3,6,Wall,3.98,1.62,False
70,3,7,Wall,5.29,1.63,False
70,3,7,Wall,7.92,1.66,False
70,3,7,Wall,9.62,1.64,False
70,3,7,Wall,5.36,1.58,False
70,3,8,Wall,7.31,1.63,False
70,3,8,Wall,8.76,1.63,False
70,3,8,Wall,7.32,1.63,False
70,3,8,Wall,8.72,1.65,False
70,7,1,Wall,6.75,1.66,False
70,7,1,Wall,7.60,1.64,False
70,7,1,Wall,6.64,1.60,False
70,7,1,Wall,7.12,1.60,False
70,7,2,Wall,9.01,1.62,False
70,7,2,Wall,6.71,1.61,False
70,7,2,Wall,6.29,1.62,False
70,7,2,Wall,7.87,1.63,False
70,7,3,Wall,6.73,1.61,False
70,7,3,Wall,6.14,1.61,False
70,7,3,Wall,6.13,1.63,False
70,7,3,Wall,7.77,1.63,False
70,7,4,Wall,6.80,1.65,False
70,7,4,Wall,6.11,1.63,False
70,7,4,Wall,7.79,1.57,False
70,7,4,Wall,7.53,1.57,False
70,7,5,Wall,5.93,1.64,False
70,7,5,Wall,6.93,1.72,False
70,7,5,Wall,8.25,1.54,False
70,7,5,Wall,7.53,1.61,False
70,7,6,Wall,8.94,1.55,False
70,7,6,Wall,9.07,1.60,False
70,7,6,Wall,8.09,1.67,False
70,7,6,Wall,7.64,1.68,False
70,7,7,Wall,9.83,1.64,False
70,7,7,Wall,7.40,1.58,False
70,7,7,Wall,6.85,1.61,False
70,7,7,Wall,5.76,1.65,False
70,7,8,Wall,7.35,1.62,False
70,7,8,Wall,6.66,1.63,False
70,7,8,Wall,7.89,1.63,False
70,7,8,Wall,7.11,1.63,False
70,23,1,Wall,10.33,1.63,False
70,23,1,Wall,11.75,1.63,False
70,23,1,Wall,16.01,1.59,False
70,23,1,Wall,8.53,1.62,False
70,23,2,Wall,8.14,1.59,False
70,23,2,Wall,9.91,1.64,False
70,23,2,Wall,7.25,1.64,False
70,23,2,Wall,7.72,1.61,False
70,23,3,Wall,7.36,1.63,False
70,23,3,Wall,6.97,1.63,False
70,23,3,Wall,8.10,1.63,False
70,23,3,Wall,7.93,1.61,False
70,23,4,Wall,7.20,1.62,False
70,23,4,Wall,8.34,1.64,False
70,23,4,Wall,8.24,1.61,False
70,23,4,Wall,9.63,1.64,False
70,23,5,Wall,8.28,1.62,False
70,23,5,Wall,10.43,1.65,False
70,23,5,Wall,19.02,1.59,False
70,23,5,Wall,8.24,1.65,False
70,23,6,Wall,14.11,1.63,False
70,23,6,Wall,11.75,1.63,False
70,23,6,Wall,19.04,1.61,False
70,23,6,Wall,25.09,1.58,False
70,23,7,Wall,25.29,1.64,False
70,23,7,Wall,24.08,1.70,False
70,23,7,Wall,26.57,1.58,False
70,23,7,Wall,13.92,1.63,False
70,23,8,Wall,26.36,1.60,False
70,23,8,Wall,20.25,1.59,False
70,23,8,Wall,24.23,1.66,False
70,23,8,Wall,20.09,1.67,False
75,0,1,Wall,6.78,1.64,False
75,0,1,Wall,7.52,1.61,False
75,0,1,Wall,8.62,1.63,False
75,0,1,Wall,6.61,1.62,False
75,3,1,Wall,6.05,1.57,False
75,3,1,Wall,5.71,1.70,False
75,3,1,Wall,8.01,1.62,False
75,3,1,Wall,14.67,1.63,False
75,3,2,Wall,15.29,1.56,False
75,3,2,Wall,26.02,1.63,False
75,3,2,Wall,6.53,1.61,False
75,3,2,Wall,22.42,1.63,False
75,3,3,Wall,6.23,1.66,False
75,3,3,Wall,7.18,1.57,False
75,3,3,Wall,5.06,1.58,False
75,3,3,Wall,21.49,1.61,False
75,3,4,Wall,6.10,1.62,False
75,3,4,Wall,21.55,1.60,False
75,3,4,Wall,12.73,1.61,False
75,3,4,Wall,28.77,1.67,False
75,3,5,Wall,13.87,1.63,False
75,3,5,Wall,6.09,1.64,False
75,3,5,Wall,14.35,1.59,False
75,3,5,Wall,5.72,1.68,False
75,3,6,Wall,26.97,1.63,False
75,3,6,Wall,25.34,1.66,False
75,3,6,Wall,29.41,1.67,False
75,3,6,Wall,7.97,1.59,False
75,3,7,Wall,22.17,1.61,False
75,3,7,Wall,22.43,1.64,False
75,3,7,Wall,7.27,1.62,False
75,3,7,Wall,23.35,1.60,False
75,3,8,Wall,23.90,1.61,False
75,3,8,Wall,21.28,1.63,False
75,3,8,Wall,8.34,1.60,False
75,3,8,Wall,25.39,1.62,False
75,7,1,Wall,27.86,1.62,False
75,7,1,Wall,21.18,1.59,False
75,7,1,Wall,5.82,1.57,False
75,7,1,Wall,30.30,1.65,False
75,7,2,Wall,17.08,1.59,False
75,7,2,Wall,23.13,1.65,False
75,7,2,Wall,6.33,1.58,False
75,7,2,Wall,19.95,1.61,False
75,7,3,Wall,9.43,1.62,False
75,7,3,Wall,12.79,1.61,False
75,7,3,Wall,11.03,1.65,False
75,7,3,Wall,10.82,1.65,False
75,7,4,Wall,18.84,1.60,False
75,7,4,Wall,17.38,1.62,False
75,7,4,Wall,18.89,1.65,False
75,7,4,Wall,12.12,1.65,False
75,7,5,Wall,21.39,1.58,False
75,7,5,Wall,22.98,1.64,False
75,7,5,Wall,17.16,1.60,False
75,7,5,Wall,30.37,1.61,False
75,7,6,Wall,22.70,1.67,False
75,7,6,Wall,19.33,1.61,False
75,7,6,Wall,32.26,1.62,False
75,7,6,Wall,21.43,1.64,False
75,7,7,Wall,39.21,1.59,False
75,7,7,Wall,33.63,1.66,False
75,7,7,Wall,21.57,1.66,False
75,7,7,Wall,30.50,1.64,False
75,7,8,Wall,47.57,1.64,False
75,7,8,Wall,30.21,1.64,False
75,7,8,Wall,41.71,1.64,False
75,7,8,Wall,29.73,1.61,False
75,23,1,Wall,45.52,1.60,False
75,23,1,Wall,51.64,1.60,False
75,23,1,Wall,36.94,1.63,False
75,23,1,Wall,41.67,1.63,False
75,23,2,Wall,20.76,1.63,False
75,23,2,Wall,12.41,1.62,False
75,23,2,Wall,14.05,1.67,False
75,23,2,Wall,11.09,1.60,False
75,23,3,Wall,10.25,1.63,False
75,23,3,Wall,10.06,1.66,False
75,23,3,Wall,10.55,1.62,False
75,23,3,Wall,9.84,1.57,False
75,23,4,Wall,13.10,1.61,False
75,23,4,Wall,11.65,1.63,False
75,23,4,Wall,12.41,1.61,False
75,23,4,Wall,18.09,1.66,False
75,23,5,Wall,41.68,1.68,False
75,23,5,Wall,29.72,1.60,False
75,23,5,Wall,28.83,1.62,False
75,23,5,Wall,34.33,1.65,False
75,23,6,Wall,58.36,1.62,False
75,23,6,Wall,59.95,1.67,False
75,23,6,Wall,65.94,1.60,False
75,23,6,Wall,60.77,1.62,False
75,23,7,Wall,61.10,1.61,False
75,23,7,Wall,62.07,1.61,False
75,23,7,Wall,62.80,1.59,False
75,23,7,Wall,64.30,1.61,False
75,23,8,Wall,57.57,1.67,False
75,23,8,Wall,62.32,1.60,False
75,23,8,Wall,62.20,1.62,False
75,23,8,Wall,58.30,1.61,False
80,0,1,Wall,16.83,1.62,False
80,0,1,Wall,27.18,1.65,False
80,0,1,Wall,22.15,1.66,False
80,0,1,Wall,16.40,1.66,False
80,3,1,Wall,12.40,1.60,False
80,3,1,Wall,11.51,1.64,False
80,3,1,Wall,18.32,1.66,False
80,3,1,Wall,15.87,1.65,False
80,3,2,Wall,12.81,1.65,False
80,3,2,Wall,19.04,1.65,False
80,3,2,Wall,10.17,1.64,False
80,3,2,Wall,74.94,1.59,False
80,3,3,Wall,14.25,1.61,False
80,3,3,Wall,11.85,1.65,False
80,3,3,Wall,10.67,1.67,False
80,3,3,Wall,22.73,1.62,False
80,3,4,Wall,74.54,1.67,False
80,3,4,Wall,77.71,1.63,False
80,3,4,Wall,76.70,1.62,False
80,3,4,Wall,74.34,1.63,False
80,3,5,Wall,73.29,1.64,False
80,3,5,Wall,74.76,1.63,False
80,3,5,Wall,14.70,1.58,False
80,3,5,Wall,76.79,1.66,False
80,3,6,Wall,74.33,1.63,False
80,3,6,Wall,78.30,1.63,False
80,3,6,Wall,16.00,1.68,False
80,3,6,Wall,74.02,1.64,False
80,3,7,Wall,69.03,1.60,False
80,3,7,Wall,12.60,1.60,False
80,3,7,Wall,76.94,1.63,False
80,3,7,Wall,76.57,1.65,False
80,3,8,Wall,38.59,1.62,False
80,3,8,Wall,78.81,1.67,False
80,3,8,Wall,74.06,1.66,False
80,3,8,Wall,73.50,1.63,False
80,7,1,Wall,71.54,1.64,False
80,7,1,Wall,63.95,1.66,False
80,7,1,Wall,74.32,1.65,False
80,7,1,Wall,68.65,1.62,False
80,7,2,Wall,62.51,1.62,False
80,7,2,Wall,73.32,1.64,False
80,7,2,Wall,71.68,1.63,False
80,7,2,Wall,69.80,1.63,False
80,7,3,Wall,39.42,1.64,False
80,7,3,Wall,70.33,1.66,False
80,7,3,Wall,74.77,1.60,False
80,7,3,Wall,43.22,1.64,False
80,7,4,Wall,76.81,1.64,False
80,7,4,Wall,70.50,1.64,False
80,7,4,Wall,74.58,1.61,False
80,7,4,Wall,69.28,1.64,False
80,7,5,Wall,63.16,1.63,False
80,7,5,Wall,73.36,1.64,False
80,7,5,Wall,70.86,1.61,False
80,7,5,Wall,74.76,1.62,False
80,7,6,Wall,77.30,1.62,False
80,7,6,Wall,77.50,1.64,False
80,7,6,Wall,76.91,1.60,False
80,7,6,Wall,78.50,1.64,False
80,7,7,Wall,74.36,1.63,False
80,7,7,Wall,74.27,1.61,False
80,7,7,Wall,76.90,1.64,False
80,7,7,Wall,72.83,1.63,False
80,7,8,Wall,73.75,1.63,False
80,7,8,Wall,79.02,1.60,False
80,7,8,Wall,69.98,1.66,False
80,7,8,Wall,76.17,1.61,False
80,23,1,Wall,70.86,1.60,False
80,23,1,Wall,70.05,1.61,False
80,23,1,Wall,66.84,1.63,False
80,23,1,Wall,70.59,1.62,False
80,23,2,Wall,25.78,1.65,False
80,23,2,Wall,21.58,1.61,False
80,23,2,Wall,25.66,1.62,False
80,23,2,Wall,16.00,1.64,False
80,23,3,Wall,16.78,1.66,False
80,23,3,Wall,15.10,1.66,False
80,23,3,Wall,14.19,1.60,False
80,23,3,Wall,14.36,1.67,False
80,23,4,Wall,32.49,1.62,False
80,23,4,Wall,24.63,1.61,False
80,23,4,Wall,21.58,1.61,False
80,23,4,Wall,25.56,1.63,False
80,23,5,Wall,61.30,1.64,False
80,23,5,Wall,71.10,1.62,False
80,23,5,Wall,62.25,1.61,False
80,23,5,Wall,60.05,1.62,False
80,23,6,Wall,81.35,1.62,False
80,23,6,Wall,79.85,1.63,False
80,23,6,Wall,78.99,1.63,False
80,23,6,Wall,78.12,1.66,False
80,23,7,Wall,76.64,1.63,False
80,23,7,Wall,77.27,1.63,False
80,23,7,Wall,77.16,1.63,False
80,23,7,Wall,75.54,1.65,False
80,23,8,Wall,80.94,1.65,False
80,23,8,Wall,79.88,1.62,False
80,23,8,Wall,79.73,1.66,False
80,23,8,Wall,80.99,1.61,False
85,0,1,Wall,75.50,1.62,False
85,0,1,Wall,71.14,1.60,False
85,0,1,Wall,73.20,1.60,False
85,0,1,Wall,74.45,1.60,False
85,3,1,Wall,74.87,1.62,False
85,3,1,Wall,63.93,1.62,False
85,3,1,Wall,69.67,1.62,False
85,3,1,Wall,73.05,1.60,False
85,3,2,Wall,74.04,1.60,False
85,3,2,Wall,74.57,1.61,False
85,3,2,Wall,71.12,1.59,False
85,3,2,Wall,70.89,1.60,False
85,3,3,Wall,66.50,1.61,False
85,3,3,Wall,68.86,1.59,False
85,3,3,Wall,73.29,1.63,False
85,3,3,Wall,69.86,1.65,False
85,3,4,Wall,73.98,1.66,False
85,3,4,Wall,74.53,1.62,False
85,3,4,Wall,86.02,1.60,False
85,3,4,Wall,75.60,1.63,False
85,3,5,Wall,85.33,1.63,False
85,3,5,Wall,85.11,1.57,False
85,3,5,Wall,85.20,1.64,False
85,3,5,Wall,84.70,1.64,False
85,3,6,Wall,85.45,1.64,False
85,3,6,Wall,85.59,1.61,False
85,3,6,Wall,85.80,1.62,False
85,3,6,Wall,85.34,1.63,False
85,3,7,Wall,85.09,1.63,False
85,3,7,Wall,85.16,1.62,False
85,3,7,Wall,84.41,1.65,False
85,3,7,Wall,82.19,1.63,False
85,3,8,Wall,85.43,1.64,False
85,3,8,Wall,85.67,1.67,False
85,3,8,Wall,85.38,1.63,False
85,3,8,Wall,85.61,1.62,False
85,7,1,Wall,81.86,1.63,False
85,7,1,Wall,85.30,1.63,False
85,7,1,Wall,85.14,1.60,False
85,7,1,Wall,82.66,1.60,False
85,7,2,Wall,85.69,1.64,False
85,7,2,Wall,85.87,1.61,False
85,7,2,Wall,84.66,1.61,False
85,7,2,Wall,85.29,1.61,False
85,7,3,Wall,85.42,1.62,False
85,7,3,Wall,85.13,1.62,False
85,7,3,Wall,84.13,1.64,False
85,7,3,Wall,85.14,1.62,False
85,7,4,Wall,85.73,1.65,False
85,7,4,Wall,84.90,1.62,False
85,7,4,Wall,85.11,1.61,False
85,7,4,Wall,84.89,1.64,False
85,7,5,Wall,84.70,1.64,False
85,7,5,Wall,85.36,1.63,False
85,7,5,Wall,84.79,1.62,False
85,7,5,Wall,84.15,1.64,False
85,7,6,Wall,85.53,1.63,False
85,7,6,Wall,85.46,1.64,False
85,7,6,Wall,85.32,1.62,False
85,7,6,Wall,84.40,1.63,False
85,7,7,Wall,85.08,1.60,False
85,7,7,Wall,85.60,1.60,False
85,7,7,Wall,85.55,1.65,False
85,7,7,Wall,85.10,1.63,False
85,7,8,Wall,84.28,1.63,False
85,7,8,Wall,84.94,1.63,False
85,7,8,Wall,85.36,1.60,False
85,7,8,Wall,84.90,1.62,False
85,23,1,Wall,80.32,1.62,False
85,23,1,Wall,83.22,1.60,False
85,23,1,Wall,76.16,1.62,False
85,23,1,Wall,86.34,1.64,False
85,23,2,Wall,61.92,1.63,False
85,23,2,Wall,67.41,1.60,False
85,23,2,Wall,80.67,1.63,False
85,23,2,Wall,73.82,1.62,False
85,23,3,Wall,57.43,1.63,False
85,23,3,Wall,43.86,1.61,False
85,23,3,Wall,34.30,1.66,False
85,23,3,Wall,41.70,1.64,False
85,23,4,Wall,76.68,1.62,False
85,23,4,Wall,43.34,1.67,False
85,23,4,Wall,64.92,1.62,False
85,23,4,Wall,45.60,1.63,False
85,23,5,Wall,83.34,1.63,False
85,23,5,Wall,86.12,1.62,False
85,23,5,Wall,84.54,1.65,False
85,23,5,Wall,84.01,1.62,False
85,23,6,Wall,86.92,1.65,False
85,23,6,Wall,87.02,1.60,False
85,23,6,Wall,86.99,1.61,False
85,23,6,Wall,86.25,1.63,False
85,23,7,Wall,85.52,1.63,False
85,23,7,Wall,87.06,1.62,False
85,23,7,Wall,85.75,1.62,False
85,23,7,Wall,83.10,1.61,False
85,23,8,Wall,87.27,1.61,False
85,23,8,Wall,86.59,1.62,False
85,23,8,Wall,87.27,1.62,False
85,23,8,Wall,86.96,1.65,False
90,0,1,Wall,84.94,1.64,False
90,0,1,Wall,85.16,1.63,False
90,0,1,Wall,82.42,1.63,False
90,0,1,Wall,81.81,1.62,False
90,3,1,Wall,84.76,1.64,False
90,3,1,Wall,81.66,1.63,False
90,3,1,Wall,85.61,1.62,False
90,3,1,Wall,84.91,1.63,False
90,3,2,Wall,85.51,1.67,False
90,3,2,Wall,85.35,1.62,False
90,3,2,Wall,84.81,1.65,False
90,3,2,Wall,85.19,1.63,False
90,3,3,Wall,84.52,1.60,False
90,3,3,Wall,84.55,1.64,False
90,3,3,Wall,84.68,1.65,False
90,3,3,Wall,85.39,1.61,False
90,3,4,Wall,85.28,1.61,False
90,3,4,Wall,85.59,1.58,False
90,3,4,Wall,88.61,1.63,False
90,3,4,Wall,88.58,1.62,False
90,3,5,Wall,88.07,1.59,False
90,3,5,Wall,85.22,1.62,False
90,3,5,Wall,88.18,1.61,False
90,3,5,Wall,88.02,1.62,False
90,3,6,Wall,88.47,1.61,False
90,3,6,Wall,88.54,1.64,False
90,3,6,Wall,88.67,1.62,False
90,3,6,Wall,88.65,1.62,False
90,3,7,Wall,88.35,1.62,False
90,3,7,Wall,87.98,1.63,False
90,3,7,Wall,88.27,1.62,False
90,3,7,Wall,88.38,1.62,False
90,3,8,Wall,88.59,1.62,False
90,3,8,Wall,88.62,1.65,False
90,3,8,Wall,88.56,1.62,False
90,3,8,Wall,88.71,1.61,False
90,7,1,Wall,88.30,1.65,False
90,7,1,Wall,88.34,1.64,False
90,7,1,Wall,88.22,1.62,False
90,7,1,Wall,88.41,1.63,False
90,7,2,Wall,88.58,1.64,False
90,7,2,Wall,88.79,1.61,False
90,7,2,Wall,88.81,1.65,False
90,7,2,Wall,88.57,1.63,False
90,7,3,Wall,88.00,1.63,False
90,7,3,Wall,88.10,1.62,False
90,7,3,Wall,88.46,1.60,False
90,7,3,Wall,88.57,1.62,False
90,7,4,Wall,88.68,1.62,False
90,7,4,Wall,88.57,1.62,False
90,7,4,Wall,88.69,1.62,False
90,7,4,Wall,88.36,1.62,False
90,7,5,Wall,88.42,1.63,False
90,7,5,Wall,88.60,1.63,False
90,7,5,Wall,88.63,1.60,False
90,7,5,Wall,88.41,1.62,False
90,7,6,Wall,88.74,1.61,False
90,7,6,Wall,88.64,1.61,False
90,7,6,Wall,88.70,1.63,False
90,7,6,Wall,88.60,1.61,False
90,7,7,Wall,88.26,1.62,False
90,7,7,Wall,88.51,1.65,False
90,7,7,Wall,88.41,1.63,False
90,7,7,Wall,88.33,1.64,False
90,7,8,Wall,88.55,1.63,False
90,7,8,Wall,88.54,1.62,False
90,7,8,Wall,88.68,1.62,False
90,7,8,Wall,88.70,1.61,False
90,23,1,Wall,88.05,1.61,False
90,23,1,Wall,89.39,1.63,False
90,23,1,Wall,89.18,1.63,False
90,23,1,Wall,89.32,1.63,False
90,23,2,Wall,84.30,1.63,False
90,23,2,Wall,84.37,1.63,False
90,23,2,Wall,89.55,1.62,False
90,23,2,Wall,86.09,1.62,False
90,23,3,Wall,89.48,1.63,False
90,23,3,Wall,89.63,1.63,False
90,23,3,Wall,85.58,1.63,False
90,23,3,Wall,89.11,1.62,False
90,23,4,Wall,89.55,1.61,False
90,23,4,Wall,89.49,1.61,False
90,23,4,Wall,87.93,1.61,False
90,23,4,Wall,89.22,1.64,False
90,23,5,Wall,89.41,1.63,False
90,23,5,Wall,89.58,1.61,False
90,23,5,Wall,89.16,1.64,False
90,23,5,Wall,89.68,1.60,False
90,23,6,Wall,88.92,1.60,False
90,23,6,Wall,89.28,1.62,False
90,23,6,Wall,88.90,1.59,False
90,23,6,Wall,89.51,1.61,False
90,23,7,Wall,89.06,1.62,False
90,23,7,Wall,89.05,1.63,False
90,23,7,Wall,88.82,1.64,False
90,23,7,Wall,88.98,1.60,False
90,23,8,Wall,89.64,1.63,False
90,23,8,Wall,89.60,1.61,False
90,23,8,Wall,89.76,1.60,False
90,23,8,Wall,89.43,1.61,False
